text,labels
"<exercice>
  <consigne>
Complète les phrases avec les pronoms personnels suivants.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Elle Elles
   <ol>
     <li>a. … lance des sortilèges.</li>
     <li>b. … chevauchent des balais magiques.</li>
     <li>c. … récite les formules magiques.</li>
     <li>d. … préfèrent les balais à moteur.</li>
     <li>e. … adorent la bave de crapaud.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète chaque phrase avec un pronom personnel qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Il peut y avoir plusieurs solutions.
  </noteSC>
  <enonce>

   <ol>
     <li>a. … mélange un œuf d’autruche.</li>
     <li>b. … ajoutons quelques rondelles de pieuvre.</li>
     <li>c. … verses la bave d’escargot.</li>
     <li>d. … tournez la bouillie de scarabée doré.</li>
     <li>e. … dégustent lentement.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Recopie chaque phrase avec la forme verbale qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Mes parents (patientent/patientes/patiente) en attendant le résultat des élections.</li>
     <li>b. Les journalistes (annonce/annonces/ annoncent) les premières estimations.</li>
     <li>c. Le candidat (parles/parlent/parle) calmement.</li>
     <li>d. Les électeurs (écoute/écoutes/écoutent) avec attention.</li>
     <li>e. Les visages (s’affiches/s’affiche/s’affichent) sur l’écran.</li>
     <li>f. Margaux (chante/chantent/chantes) sous la douche.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète les verbes avec les terminaisons du présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
– Comment reconnaît-on une sorcière ? – Les sorcières port… des gants, même chez elles, dit grand-mère. Elles ne les enlèv… que pour dormir. Une sorcière est toujours chauve. On se demand… pourquoi. Aucun cheveu ne pouss… sur la tête d’une sorcière. Quand on observ… les narines, elles s’ouvrent en grand pour mieux flairer un enfant qui se trouv… près d’elle. – Je n’arriv… pas à te croire, grand-mère !

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Écris les verbes au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Nous (tester) une nouvelle formule magique.</li>
     <li>b. Nous (fermer) les yeux et (froncer) très fort les sourcils.</li>
     <li>c. Tu (chanter) le mot magique « papla-ouva ».</li>
     <li>d. Et moi, je (murmurer) : « Abracadabra ! Que les sucettes ne (s’user) plus ! »</li>
     <li>e. Nous (regarder) à nouveau.</li>
     <li>f. Le balai à plumes (arriver) et (renverser) tout sur son passage.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCCadre
"<exercice>
  <consigne>
Décris ce que fait la sorcière en utilisant les verbes
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
arroser et pousser au présent. La sorcière…
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Utilise les mots suivants pour écrire un petit texte au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Lucky Luke ◆ les bandits ◆ tirer ◆ arrêter ◆

  </enonce>
<rest>
emprisonner
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Recopie uniquement les verbes du 2
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
e groupe. a. il rugit ◆ vous dormez ◆ nous fournissons b. ils disent ◆ elles réagissent ◆ je faiblis c. il colorie ◆ le ciel bleuit ◆ il s’éclaircit d. tu paries ◆ elles blanchissent ◆ ils lisent e. elle gravit ◆ nous mangeons ◆ il mord f. je franchis ◆ il enfouit ◆ elles fouillent
</rest>
</exercice>",CocheGroupeMots
"<exercice>
  <consigne>
Complète les verbes avec la terminaison -s ou -t.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Je rougi… de plaisir.</li>
     <li>b. Elle rempli… un seau.</li>
     <li>c. Il fleuri… au printemps.</li>
     <li>d. Tu guéri… ta blessure.</li>
     <li>e. Il atterri… en douceur.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète les phrases avec un sujet.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. … agrandissent le modèle.</li>
     <li>b. … élargissons l’entrée.</li>
     <li>c. … subissent le mauvais temps.</li>
     <li>d. … se rétablit après sa maladie.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Écris toutes les personnes qui correspondent aux conjugaisons des verbes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
verdis ➞ je, tu réfléchissons ◆ bâtis ◆ avertissent ◆ agis ◆ franchit ◆ nourrissez ◆ agrandis ◆ accomplit
</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Écris les phrases en conjuguant les verbes au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Simon (choisir) un film.</li>
     <li>b. Je (rougir) au soleil.</li>
     <li>c. Vous (finir) toujours en retard.</li>
     <li>d. Les jonquilles (fleurir) au printemps.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCCadre
"<exercice>
  <consigne>
Conjugue les verbes au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Les timides (rougir) comme des tomates.</li>
     <li>b. Nous (finir) plus tard.</li>
     <li>c. Je (pâlir) d’horreur.</li>
     <li>d. Le blanc ( jaunir) au soleil.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCCadre
"<exercice>
  <consigne>
Écris les phrases au présent en conjuguant les verbes à la 3
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
e personne du singulier et du pluriel. Il/Ils (finir) ce travail. ➞ Il finit ce travail. Ils finissent ce travail. a. Il/Ils (ralentir) dans les tournants. b. Il/Ils (avertir) en klaxonnant. c. Il/Ils (accomplir) un exploit. d. Il/Ils (vieillir) tout doucement.
</rest>
</exercice>",RCCadre
"<exercice>
  <consigne>
Complète chaque phrase avec le verbe qui convient que tu conjugueras au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
  envahir ◆ s’agrandir ◆ bâtir
    <ol>
      <li>a. Au début du xx e siècle, les voitures … les villes.</li>
      <li>b. À la fin du xix e siècle, les villes … . </li>
      <li>c. Au Moyen Âge, on … des châteaux forts et des cathédrales.</li>
    </ol>
  </enonce>
<rest>
</rest>
</exercice>",RC
"<exercice>
  <consigne>
Conjugue les verbes au présent à la personne indiquée.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. fournir ➞ 1 re personne du pluriel</li>
     <li>b. arrondir ➞ 2 e personne du singulier</li>
     <li>c. nourrir ➞ 1 re personne du singulier</li>
     <li>d. saisir ➞ 2 e personne du pluriel</li>
     <li>e. fleurir ➞ 3 e personne du singulier</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>

  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
À l'oral Imagine que tu es dresseur de lion dans un cirque. Raconte un tour à tes camarades. Utilise au moins trois verbes de la liste suivante au présent. rugir ◆ saisir ◆ bondir ◆ ralentir ◆ réussir ◆ surgir ◆ franchir
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Écris une phrase pour décrire chaque vignette. Utilise les verbes suivants au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
surgir ◆ pâlir ◆ saisir ◆ réussir
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Recopie toutes les formes conjuguées du verbe être de ce texte.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Le 14 juillet, le président de la République est sur l’avenue des Champs-Élysées pour suivre le défilé militaire. Tous les corps de l’armée sont là : infanterie, aviation, marine. Le public est toujours présent même lorsque la météo n’est pas clémente. Et toi, es-tu déjà allé assister au défilé sur la plus belle avenue du monde ?

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Recopie les listes sans intrus.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. est ◆ sommes ◆ suis ◆ somme</li>
     <li>b. ai ◆ avons ◆ à ◆ ont ◆ as</li>
     <li>c. sommes ◆ es ◆ sont ◆ et ◆ est</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CacheIntrus
"<exercice>
  <consigne>
Pour chaque phrase, écris si le verbe conjugué est le verbe être ou avoir.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Tu es en pleine forme.</li>
     <li>b. Tu as de la chance.</li>
     <li>c. Avez-vous faim ?</li>
     <li>d. A-t-il froid ?</li>
     <li>e. Vous êtes fatigué.</li>
     <li>f. Nous sommes fières.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Classe les phrases dans le tableau. verbe être verbe avoir
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Nous sommes au CE2.</li>
     <li>b. La maîtresse a un livre de magie.</li>
     <li>c. Les élèves sont curieux de le lire.</li>
     <li>d. C’est un maître sévère mais juste.</li>
     <li>e. Tu es encore en retard.</li>
     <li>f. J’adore ce roman, il a de nombreux rebondissements.</li>
     <li>g. Nous avons des leçons tous les jours.</li>
     <li>h. Vous êtes en vacances ce soir.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Complète avec le pronom personnel qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. As-… un télescope ?</li>
     <li>b. …ai des jumelles.</li>
     <li>c. … es toujours dans la lune.</li>
     <li>d. … avez une mission interplanétaire.</li>
     <li>e. … ont un scaphandre.</li>
     <li>f. Sommes-… sur la planète Terre ?</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Complète les phrases de ce dialogue par es, est ou ai.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Attention, toutes ces formes se prononcent de la même façon. Tu dois choisir la bonne.
  </noteSC>
  <enonce>
« – J’… un ordinateur portable. – …-tu sûr qu’il … à toi ? – Enfin, il … plutôt à mon père ! Il … dans son bureau. – Tu … certain que tu sais t’en servir ? – Bien sûr, c’… facile et j’… même une adresse électronique. – C’… quoi ? – Une invention extraordinaire ! C’… ce qui permet de communiquer à travers la Terre entière. »

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Recopie en associant les sujets aux groupes verbaux pour reconstituer des phrases.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Pierre ont des fusils. Le loup est dans la forêt. L’oiseau ont très peur. Ils est un jeune garçon. Les chasseurs est sur la branche de l’arbre.

  </enonce>
<rest>

</rest>
</exercice>",Associe
"<exercice>
  <consigne>
Écris les phrases en conjuguant les verbes au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. (être)-vous libre pour le déjeuner ?</li>
     <li>b. Ils (avoir) la main verte.</li>
     <li>c. Je ne (être) pas très patiente.</li>
     <li>d. Nous (être) dans de beaux draps.</li>
     <li>e. Tu (avoir) un cheveu sur la langue.</li>
     <li>f. Elle (avoir) une petite sœur.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCCadre
"<exercice>
  <consigne>
Transforme les phrases en mettant le sujet au pluriel.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. J’ai un chien.</li>
     <li>b. Tu es mon amie.</li>
     <li>c. Ma petite sœur est au cirque.</li>
     <li>d. Paul est triste.</li>
     <li>e. Mon frère a une nouvelle voiture.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",EditPhrase
"<exercice>
  <consigne>
Complète les phrases avec les verbes être et avoir conjugués au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Les singes … des membres supérieurs plus longs que leurs membres inférieurs.</li>
     <li>b. Le singe-araignée d’Amérique du Sud … une queue qui lui sert à s’accrocher aux arbres. On dit qu’elle … préhensile.</li>
     <li>c. Le nez des singes d’Amérique centrale … aplati.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
À l’aide du dessin, invente quatre phrases avec les verbes
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
être et avoir au présent, à la 3 e personne du singulier et du pluriel.
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Réponds par vrai ou faux.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. À la 2 e personne du singulier, les verbes aller et venir prennent un s.</li>
     <li>b. Le verbe aller se conjugue comme chanter.</li>
     <li>c. Je vais et nous allons sont deux formes du même verbe.</li>
     <li>d. Le verbe venir se conjugue comme finir.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Complète les phrases avec viens ou vais.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Je … bien.</li>
     <li>b. Je … de la cuisine.</li>
     <li>c. Je … de rire.</li>
     <li>d. Je … à la cuisine.</li>
     <li>e. Je … à la fête.</li>
     <li>f. Je … manger.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète les phrases avec viens, vient, vont, allons, allez.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Nous … à la bibliothèque chaque mercredi.</li>
     <li>b. Ali … nous voir à 14 heures.</li>
     <li>c. Les nouveaux locataires … et viennent sans arrêt.</li>
     <li>d. À quelle heure …-vous à l’école ?</li>
     <li>e. …-tu seul ou accompagné ?</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Recopie chaque liste sans intrus.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Les verbes de la famille de tenir et venir se conjuguent de la même façon.
  </noteSC>
  <enonce>

   <ol>
     <li>a. retenir ◆ finir ◆ tenir ◆ maintenir</li>
     <li>b. soutenir ◆ détenir ◆ pétrir ◆ provenir</li>
     <li>c. revenir ◆ parvenir ◆ pourrir ◆ venir</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CacheIntrus
"<exercice>
  <consigne>
Recopie les phrases si tu reconnais le verbe aller.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Je pars à la même heure tous les matins.</li>
     <li>b. Samedi, j’ai désherbé l’allée du jardin.</li>
     <li>c. Mes amies vont en vacances ensemble cet été.</li>
     <li>d. Je vais au parc de la mairie et j’écoute le chant des oiseaux.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CochePhrase
"<exercice>
  <consigne>
Complète les phrases avec un pronom personnel qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. … revient de la piscine.</li>
     <li>b. … vais au théâtre.</li>
     <li>c. …. allons ensemble au cinéma.</li>
     <li>d. … viennent dimanche après-midi.</li>
     <li>e. … vont à l’école à vélo.</li>
     <li>f. Comment vas-… ?</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Recopie chaque verbe en ajoutant le pronom qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
elles je il
   <ol>
     <li>a. vais ◆ viennent ◆ vient</li>
     <li>b. vont ◆ va ◆ viens</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Recopie les phrases avec le verbe conjugué au présent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Il (venir) me voir.</li>
     <li>b. Nous (venir) tous les jours.</li>
     <li>c. Je (venir) à ta rencontre.</li>
     <li>d. Vous ne (venir) jamais.</li>
     <li>e. (revenir)-elle ce soir ?</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCCadre
